commits_count,code_churn_avg,contributors_count,contributors_experience,hunks_count,issue_tracker_issues,cbo,wmc,dit,rfc,lcom,total_methods,max_nested_blocks,total_variables,total_refactorings,ncloc_cloc,duplicated_lines_cpd_density,comment_lines_cloc_density
2.0,26.0,1.0,100.0,2.5,0,2.0,4.0,3.0,0.0,6.0,4.0,0.0,0.0,0,24.0,0.0,46.66666666666666
3.0,45.0,2.0,98.63,1.0,0,8.0,11.0,1.0,15.0,0.0,5.0,3.0,4.0,0,61.0,0.0,52.34375
6.0,30.0,2.0,92.49,3.0,2,1.0,17.0,2.0,26.0,0.0,5.0,5.0,11.0,10,89.0,0.0,41.05960264900662
2.0,37.0,2.0,68.63,5.5,154,7.0,2.0,1.0,6.0,0.0,1.0,1.0,3.0,0,25.0,0.0,59.01639344262295
3.0,18.0,2.0,91.38,1.0,6,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,86.53846153846155
2.0,37.0,2.0,97.37,1.0,2,3.0,4.0,2.0,9.0,3.0,3.0,1.0,2.0,0,30.0,0.0,55.223880597014926
4.0,47.0,2.0,88.24,5.0,6,11.0,25.0,3.0,16.0,62.0,12.0,5.0,7.0,3,102.0,0.0,38.92215568862276
3.0,98.0,2.0,99.36,1.0,2,10.0,32.0,2.0,28.0,132.0,17.0,4.0,8.0,0,225.0,0.0,11.41732283464567
5.0,62.0,2.0,94.29,2.0,2,5.0,18.0,3.0,14.0,28.0,9.0,3.0,11.0,12,174.0,0.0,33.587786259541986
6.0,56.0,3.0,81.9,4.5,1,9.0,43.0,2.0,22.0,171.0,22.0,3.0,26.0,0,165.0,0.0,43.103448275862064
5.0,26.0,2.0,62.22,6.0,0,5.0,23.0,1.0,11.0,0.0,2.0,3.0,11.0,0,71.0,0.0,33.64485981308411
1.0,71.0,1.0,100.0,1.0,0,0.0,2.0,5.0,7.0,1.0,2.0,0.0,3.0,0,35.0,0.0,40.67796610169492
3.0,35.0,2.0,98.13,1.0,0,16.0,19.0,2.0,8.0,3.0,3.0,2.0,4.0,0,69.0,0.0,26.595744680851062
6.0,10.0,2.0,78.46,1.0,19,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,12.0,0.0,77.35849056603774
13.0,33.0,3.0,78.58,2.0,5,15.0,25.0,2.0,9.0,135.0,18.0,1.0,11.0,46,211.0,0.0,42.19178082191781
4.0,226.0,2.0,71.58,6.5,5,8.0,121.0,2.0,17.0,18.0,21.0,2.0,26.0,0,466.0,0.0,37.61713520749665
5.0,34.0,3.0,86.18,2.0,3,4.0,21.0,2.0,25.0,36.0,9.0,2.0,2.0,2,75.0,0.0,52.83018867924528
7.0,39.0,2.0,95.67,1.0,2,10.0,11.0,1.0,5.0,31.0,10.0,1.0,11.0,0,123.0,0.0,45.81497797356828
3.0,46.0,2.0,88.3,12.0,0,3.0,16.0,3.0,29.0,0.0,4.0,2.0,13.0,0,75.0,0.0,34.78260869565217
5.0,94.0,2.0,92.12,4.0,6,4.0,29.0,1.0,24.0,130.0,25.0,1.0,9.0,0,287.0,0.0,37.87878787878788
11.0,46.0,2.0,91.37,2.0,4,9.0,67.0,4.0,38.0,256.0,24.0,4.0,21.0,65,302.0,0.0,30.09259259259259
6.0,37.0,2.0,91.73,1.0,0,17.0,16.0,1.0,21.0,11.0,11.0,1.0,8.0,0,97.0,0.0,48.1283422459893
1.0,29.0,1.0,100.0,1.0,37,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,4.0,0.0,85.71428571428571
10.0,110.0,3.0,83.14,6.0,2,13.0,62.0,2.0,53.0,559.0,38.0,3.0,29.0,149,620.0,0.0,34.04255319148936
1.0,106.0,1.0,100.0,1.0,0,10.0,1.0,1.0,12.0,0.0,1.0,0.0,10.0,0,36.0,0.0,57.647058823529406
1.0,58.0,1.0,100.0,1.0,0,7.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,0,17.0,0.0,64.58333333333334
1.0,69.0,1.0,100.0,1.0,0,8.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,0,23.0,0.0,60.3448275862069
5.0,18.0,2.0,73.4,2.0,2,2.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,0,20.0,0.0,75.30864197530865
7.0,12.0,2.0,75.63,1.0,7,2.0,3.0,1.0,0.0,3.0,3.0,0.0,1.0,3,20.0,0.0,74.02597402597402
5.0,44.0,3.0,95.67,1.0,1,4.0,22.0,2.0,14.0,0.0,16.0,2.0,5.0,0,101.0,0.0,53.45622119815668
1.0,58.0,1.0,100.0,1.0,154,8.0,2.0,1.0,11.0,0.0,1.0,1.0,2.0,0,20.0,0.0,60.0
2.0,27.0,2.0,91.67,1.5,154,8.0,1.0,1.0,5.0,0.0,1.0,0.0,2.0,0,20.0,0.0,57.44680851063831
15.0,30.0,3.0,76.7,2.0,41,7.0,55.0,2.0,44.0,120.0,24.0,3.0,27.0,11,286.0,0.0,24.538258575197887
6.0,45.0,2.0,64.82,11.5,4,2.0,27.0,2.0,24.0,0.0,21.0,1.0,5.0,96,123.0,0.0,44.843049327354265
1.0,64.0,1.0,100.0,1.0,279,9.0,2.0,1.0,5.0,0.0,1.0,1.0,3.0,0,30.0,0.0,46.42857142857143
6.0,21.0,2.0,59.86,1.5,1,3.0,11.0,1.0,0.0,39.0,10.0,1.0,1.0,24,40.0,0.0,64.60176991150442
8.0,22.0,2.0,71.88,2.0,3,7.0,11.0,1.0,11.0,0.0,10.0,1.0,10.0,24,60.0,0.0,63.63636363636363
6.0,38.0,2.0,55.08,7.5,3,2.0,23.0,1.0,6.0,7.0,7.0,2.0,15.0,12,88.0,0.0,40.13605442176871
1.0,52.0,1.0,100.0,1.0,0,4.0,3.0,2.0,7.0,0.0,1.0,1.0,1.0,0,23.0,0.0,47.72727272727273
7.0,48.0,3.0,85.42,3.0,5,3.0,43.0,1.0,16.0,350.0,28.0,1.0,9.0,81,176.0,0.0,39.93174061433447
4.0,50.0,2.0,56.33,2.5,3,6.0,9.0,3.0,17.0,2.0,5.0,4.0,10.0,0,94.0,0.0,43.71257485029941
5.0,53.0,3.0,98.58,1.0,0,4.0,17.0,1.0,25.0,4.0,5.0,4.0,12.0,0,126.0,0.0,50.78125
3.0,68.0,2.0,98.25,2.0,5,2.0,17.0,2.0,6.0,44.0,12.0,2.0,10.0,0,68.0,0.0,62.22222222222222
3.0,49.0,2.0,98.67,1.0,0,21.0,18.0,2.0,15.0,14.0,13.0,2.0,9.0,0,103.0,0.0,18.89763779527559
6.0,25.0,3.0,81.03,3.5,2,4.0,17.0,2.0,16.0,26.0,8.0,2.0,3.0,8,63.0,0.0,52.63157894736842
4.0,40.0,1.0,100.0,1.0,2,6.0,9.0,3.0,10.0,0.0,4.0,2.0,15.0,0,89.0,0.0,34.55882352941176
4.0,28.0,2.0,93.83,2.5,0,9.0,7.0,1.0,6.0,8.0,5.0,1.0,4.0,0,33.0,0.0,66.3265306122449
9.0,61.0,3.0,86.45,2.0,8,25.0,54.0,2.0,47.0,290.0,28.0,3.0,18.0,48,307.0,0.0,39.68565815324165
1.0,48.0,1.0,100.0,1.0,2,1.0,4.0,2.0,1.0,0.0,4.0,0.0,2.0,0,17.0,0.0,59.523809523809526
3.0,18.0,2.0,96.43,1.0,1,6.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,0,24.0,0.0,50.0
3.0,15.0,2.0,95.65,1.0,1,5.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0,16.0,0.0,60.0
2.0,26.0,1.0,100.0,2.0,0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,0,21.0,0.0,54.34782608695652
2.0,28.0,1.0,100.0,2.0,0,1.0,5.0,3.0,9.0,1.0,2.0,1.0,1.0,0,23.0,0.0,52.083333333333336
2.0,24.0,2.0,94.23,1.5,0,1.0,4.0,3.0,5.0,1.0,2.0,2.0,0.0,3,20.0,0.0,55.55555555555556
4.0,38.0,2.0,89.32,6.0,0,3.0,19.0,3.0,27.0,9.0,6.0,2.0,11.0,3,87.0,0.0,31.496062992125985
10.0,26.0,2.0,85.61,2.5,6,6.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,53,138.0,0.0,38.66666666666666
1.0,42.0,1.0,100.0,1.0,0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0,13.0,0.0,65.78947368421053
2.0,38.0,1.0,100.0,1.0,0,2.0,11.0,3.0,6.0,6.0,4.0,1.0,2.0,0,40.0,0.0,42.85714285714285
3.0,31.0,2.0,98.04,1.0,0,2.0,13.0,3.0,12.0,10.0,5.0,2.0,6.0,0,51.0,0.0,37.03703703703704
3.0,54.0,2.0,93.27,4.0,0,6.0,13.0,1.0,14.0,0.0,9.0,1.0,6.0,0,65.0,0.0,55.78231292517006
1.0,45.0,1.0,100.0,1.0,0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,0,18.0,0.0,57.14285714285714
3.0,24.0,1.0,100.0,2.0,0,2.0,9.0,3.0,10.0,6.0,4.0,1.0,3.0,0,35.0,0.0,41.66666666666667
1.0,42.0,1.0,100.0,1.0,0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0,13.0,0.0,65.78947368421053
3.0,114.0,2.0,98.66,1.0,2,19.0,30.0,2.0,31.0,72.0,13.0,4.0,15.0,0,153.0,0.0,50.1628664495114
1.0,61.0,1.0,100.0,1.0,0,1.0,7.0,2.0,1.0,3.0,6.0,1.0,3.0,0,28.0,0.0,46.15384615384615
3.0,25.0,2.0,97.4,1.0,0,6.0,7.0,2.0,5.0,3.0,3.0,2.0,4.0,0,42.0,0.0,36.36363636363637
3.0,16.0,2.0,96.08,1.0,0,5.0,4.0,2.0,4.0,3.0,3.0,1.0,0.0,0,21.0,0.0,53.333333333333336
2.0,83.0,1.0,100.0,2.0,1,7.0,36.0,3.0,28.0,55.0,11.0,1.0,3.0,0,124.0,0.0,17.880794701986755
2.0,24.0,1.0,100.0,1.0,0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,0,20.0,0.0,54.54545454545454
3.0,33.0,2.0,98.0,1.0,3,4.0,10.0,2.0,10.0,0.0,4.0,3.0,6.0,0,55.0,0.0,30.37974683544304
2.0,24.0,1.0,100.0,1.0,0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,0,18.0,0.0,58.13953488372093
2.0,24.0,1.0,100.0,1.0,0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,0.0,0,18.0,0.0,58.13953488372093
1.0,62.0,1.0,100.0,1.0,1,2.0,6.0,3.0,5.0,6.0,4.0,1.0,0.0,0,28.0,0.0,50.0
2.0,62.0,2.0,92.13,1.5,2,16.0,15.0,1.0,17.0,0.0,5.0,2.0,9.0,0,80.0,0.0,23.809523809523807
4.0,63.0,3.0,97.19,2.5,9,9.0,22.0,3.0,14.0,11.0,11.0,1.0,21.0,0,106.0,0.0,51.81818181818182
6.0,45.0,2.0,91.11,6.5,6,8.0,37.0,2.0,20.0,78.0,16.0,3.0,6.0,0,142.0,0.0,37.44493392070485
3.0,26.0,2.0,86.42,1.0,5,5.0,4.0,2.0,18.0,1.0,3.0,1.0,6.0,0,38.0,0.0,47.22222222222222
3.0,21.0,2.0,98.67,1.0,5,8.0,5.0,2.0,8.0,1.0,2.0,1.0,2.0,0,22.0,0.0,62.06896551724138
4.0,39.0,2.0,95.15,1.0,0,6.0,19.0,2.0,23.0,0.0,7.0,3.0,10.0,0,106.0,0.0,20.30075187969925
4.0,22.0,2.0,91.84,1.0,2,8.0,8.0,2.0,10.0,2.0,5.0,2.0,6.0,0,47.0,0.0,41.25
7.0,11.0,2.0,82.22,2.0,3,7.0,6.0,2.0,9.0,3.0,6.0,0.0,1.0,0,39.0,0.0,40.0
6.0,12.0,2.0,70.0,1.0,1,1.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,3,21.0,0.0,67.1875
1.0,144.0,1.0,100.0,1.0,0,11.0,12.0,2.0,15.0,0.0,10.0,2.0,7.0,0,95.0,0.0,22.131147540983605
2.0,42.0,1.0,100.0,1.0,67,2.0,6.0,1.0,8.0,1.0,3.0,2.0,5.0,0,33.0,0.0,55.4054054054054
12.0,29.0,3.0,85.97,2.0,36,11.0,32.0,4.0,27.0,163.0,23.0,2.0,8.0,21,167.0,0.0,43.95973154362416
5.0,19.0,2.0,94.17,1.0,0,9.0,6.0,2.0,15.0,4.0,4.0,1.0,8.0,0,48.0,0.0,41.46341463414634
3.0,20.0,2.0,97.92,1.0,0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0,19.0,0.0,64.81481481481481
5.0,37.0,2.0,92.92,1.0,8,11.0,16.0,5.0,14.0,31.0,11.0,1.0,12.0,0,88.0,0.0,46.01226993865031
4.0,36.0,1.0,100.0,2.5,2,15.0,14.0,2.0,6.0,55.0,14.0,0.0,9.0,4,88.0,0.0,25.42372881355932
5.0,22.0,3.0,95.54,1.0,0,10.0,7.0,2.0,15.0,6.0,4.0,1.0,5.0,0,50.0,0.0,47.368421052631575
5.0,34.0,3.0,96.99,1.0,0,12.0,17.0,2.0,25.0,4.0,4.0,2.0,15.0,0,92.0,0.0,35.2112676056338
6.0,31.0,3.0,90.79,2.0,4,25.0,14.0,3.0,28.0,13.0,7.0,3.0,13.0,3,104.0,0.0,35.40372670807454
4.0,23.0,2.0,85.81,7.0,0,2.0,12.0,1.0,8.0,3.0,3.0,3.0,8.0,3,41.0,0.0,49.38271604938272
2.0,20.0,2.0,95.12,1.0,0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0,12.0,0.0,66.66666666666666
2.0,46.0,2.0,97.8,1.0,0,7.0,8.0,1.0,6.0,4.0,4.0,1.0,4.0,0,43.0,0.0,45.56962025316456
1.0,56.0,1.0,100.0,1.0,0,7.0,3.0,1.0,8.0,1.0,3.0,0.0,2.0,0,22.0,0.0,55.10204081632652
3.0,33.0,2.0,88.52,2.0,0,4.0,16.0,2.0,12.0,26.0,8.0,1.0,4.0,3,60.0,0.0,26.82926829268293
3.0,38.0,2.0,71.76,8.0,0,1.0,12.0,2.0,5.0,12.0,9.0,1.0,3.0,0,45.0,0.0,54.54545454545454
3.0,20.0,2.0,73.85,3.0,1,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3,18.0,0.0,66.0377358490566
3.0,36.0,2.0,86.61,5.0,2,2.0,11.0,1.0,9.0,0.0,4.0,2.0,7.0,6,51.0,0.0,45.74468085106383
3.0,19.0,2.0,84.38,1.0,0,4.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,0,11.0,0.0,77.55102040816327
2.0,24.0,1.0,100.0,1.0,1,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0,10.0,0.0,77.27272727272727
4.0,23.0,2.0,69.72,2.0,0,3.0,7.0,1.0,6.0,7.0,6.0,1.0,3.0,15,39.0,0.0,50.63291139240506
4.0,23.0,2.0,85.96,3.0,0,4.0,9.0,1.0,5.0,8.0,5.0,3.0,3.0,0,26.0,0.0,69.76744186046511
4.0,47.0,2.0,84.08,7.5,1,11.0,19.0,2.0,20.0,26.0,9.0,4.0,15.0,0,96.0,0.0,37.25490196078432
7.0,24.0,2.0,57.82,2.0,0,4.0,20.0,1.0,9.0,0.0,10.0,2.0,5.0,15,77.0,0.0,46.89655172413793
3.0,13.0,2.0,97.73,1.0,0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,7.0,0.0,81.08108108108108
5.0,19.0,2.0,93.13,3.0,7,1.0,7.0,1.0,5.0,0.0,4.0,1.0,3.0,0,28.0,0.0,67.05882352941175
5.0,31.0,2.0,94.02,1.0,0,17.0,21.0,2.0,21.0,54.0,16.0,2.0,8.0,0,111.0,0.0,17.77777777777778
4.0,32.0,2.0,57.78,6.5,2,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0,45.0,0.0,52.63157894736842
3.0,20.0,2.0,98.36,1.0,0,1.0,6.0,5.0,0.0,0.0,5.0,1.0,4.0,0,27.0,0.0,47.05882352941176
3.0,17.0,2.0,98.11,1.0,0,1.0,4.0,5.0,0.0,0.0,3.0,1.0,3.0,0,19.0,0.0,55.81395348837209
1.0,39.0,1.0,100.0,1.0,0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,0,11.0,0.0,68.57142857142857
1.0,35.0,1.0,100.0,1.0,0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,6.0,0.0,81.81818181818183
2.0,33.0,2.0,72.73,2.5,3,0.0,4.0,4.0,0.0,6.0,4.0,0.0,1.0,0,16.0,0.0,73.33333333333333
6.0,29.0,2.0,78.7,9.5,2,6.0,13.0,1.0,0.0,78.0,13.0,0.0,0.0,36,39.0,0.0,73.8255033557047
1.0,40.0,1.0,100.0,1.0,0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0,12.0,0.0,67.56756756756756
5.0,66.0,3.0,94.7,3.0,1,2.0,35.0,1.0,16.0,210.0,21.0,2.0,13.0,0,119.0,0.0,60.06711409395973
4.0,18.0,2.0,96.2,1.0,0,3.0,5.0,2.0,1.0,0.0,4.0,1.0,1.0,0,23.0,0.0,65.15151515151516
1.0,59.0,1.0,100.0,1.0,0,1.0,6.0,1.0,2.0,1.0,3.0,1.0,4.0,0,26.0,0.0,49.01960784313725
2.0,35.0,2.0,97.22,1.0,2,7.0,2.0,3.0,3.0,0.0,2.0,0.0,3.0,0,37.0,0.0,40.32258064516129
4.0,19.0,2.0,72.84,2.5,14,3.0,6.0,1.0,0.0,15.0,6.0,0.0,0.0,12,13.0,0.0,81.15942028985508
1.0,44.0,1.0,100.0,1.0,0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,0,14.0,0.0,64.1025641025641
2.0,54.0,2.0,73.11,5.5,2,7.0,10.0,2.0,1.0,45.0,10.0,0.0,0.0,0,46.0,0.0,53.06122448979592
6.0,25.0,2.0,85.0,3.0,0,4.0,9.0,1.0,9.0,4.0,9.0,0.0,2.0,0,50.0,0.0,62.40601503759399
4.0,34.0,2.0,92.47,4.5,1,6.0,13.0,2.0,12.0,64.0,12.0,1.0,1.0,0,45.0,0.0,62.18487394957983
5.0,53.0,2.0,88.1,10.0,1,11.0,16.0,2.0,20.0,85.0,14.0,1.0,5.0,33,105.0,0.0,55.69620253164557
5.0,16.0,2.0,78.0,1.0,2,5.0,3.0,2.0,4.0,0.0,1.0,1.0,3.0,5,27.0,0.0,60.29411764705882
2.0,32.0,2.0,68.06,3.0,1,2.0,4.0,4.0,1.0,3.0,3.0,0.0,2.0,4,19.0,0.0,66.66666666666666
6.0,20.0,2.0,67.39,1.5,36,4.0,11.0,1.0,0.0,55.0,11.0,0.0,0.0,17,20.0,0.0,81.13207547169812
4.0,24.0,2.0,96.36,2.0,1,5.0,7.0,1.0,7.0,2.0,4.0,2.0,2.0,12,35.0,0.0,58.82352941176471
3.0,12.0,2.0,95.35,1.0,0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,80.0
1.0,43.0,1.0,100.0,1.0,1,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0,11.0,0.0,72.5
8.0,10.0,3.0,85.71,2.0,13,3.0,6.0,1.0,0.0,15.0,6.0,0.0,0.0,9,17.0,0.0,76.05633802816901
2.0,60.0,2.0,78.99,6.5,5,1.0,12.0,1.0,0.0,66.0,12.0,0.0,0.0,0,18.0,0.0,82.85714285714286
3.0,33.0,2.0,85.83,5.0,0,1.0,10.0,3.0,8.0,0.0,3.0,2.0,4.0,0,51.0,0.0,40.0
4.0,32.0,3.0,64.48,4.0,0,1.0,9.0,1.0,13.0,3.0,6.0,2.0,6.0,0,56.0,0.0,51.30434782608696
4.0,29.0,2.0,90.14,6.0,2,5.0,11.0,1.0,9.0,0.0,4.0,3.0,6.0,18,52.0,0.0,46.93877551020408
4.0,22.0,2.0,76.09,1.5,4,4.0,8.0,2.0,8.0,21.0,7.0,1.0,0.0,6,35.0,0.0,57.3170731707317
5.0,33.0,2.0,64.04,3.0,2,6.0,21.0,2.0,8.0,76.0,13.0,1.0,4.0,20,80.0,0.0,45.57823129251701
2.0,20.0,2.0,86.36,1.5,0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3,9.0,0.0,75.67567567567568
4.0,32.0,2.0,64.75,3.5,3,1.0,11.0,1.0,1.0,6.0,8.0,1.0,4.0,18,52.0,0.0,53.98230088495575
5.0,31.0,2.0,97.18,3.0,1,5.0,20.0,1.0,18.0,8.0,5.0,3.0,7.0,3,85.0,0.0,36.09022556390977
4.0,45.0,2.0,64.29,9.5,0,5.0,24.0,2.0,7.0,54.0,12.0,2.0,4.0,21,89.0,0.0,41.44736842105263
4.0,30.0,2.0,90.62,1.0,1,4.0,11.0,2.0,5.0,37.0,10.0,1.0,5.0,26,52.0,0.0,50.0
1.0,28.0,1.0,100.0,1.0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,88.88888888888889
1.0,34.0,1.0,100.0,1.0,0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,6.0,0.0,80.64516129032258
3.0,51.0,2.0,87.64,8.0,1,2.0,18.0,1.0,5.0,18.0,9.0,2.0,8.0,0,88.0,0.0,39.310344827586206
4.0,8.0,2.0,87.76,1.0,1,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0,6.0,0.0,80.64516129032258
4.0,37.0,2.0,76.24,5.0,8,5.0,16.0,2.0,10.0,55.0,11.0,2.0,4.0,14,64.0,0.0,50.76923076923077
6.0,61.0,2.0,54.38,5.5,8,4.0,13.0,1.0,8.0,10.0,9.0,2.0,6.0,30,129.0,0.0,47.13114754098361
5.0,21.0,2.0,95.12,2.0,12,12.0,14.0,1.0,9.0,23.0,11.0,1.0,2.0,6,51.0,64.70588235294117,63.82978723404256
1.0,43.0,1.0,100.0,1.0,0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,0,15.0,0.0,62.5
1.0,34.0,1.0,100.0,1.0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,8.0,0.0,75.0
5.0,18.0,2.0,80.7,3.0,0,1.0,10.0,3.0,10.0,1.0,3.0,3.0,4.0,6,40.0,0.0,47.368421052631575
6.0,22.0,2.0,71.18,2.5,162,1.0,12.0,1.0,4.0,0.0,6.0,3.0,6.0,3,59.0,0.0,45.87155963302752
4.0,10.0,2.0,89.8,1.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,5.0,0.0,86.8421052631579
5.0,9.0,2.0,66.67,1.0,0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,82.92682926829268
3.0,22.0,2.0,97.3,1.0,13,2.0,4.0,1.0,0.0,1.0,3.0,1.0,1.0,0,15.0,0.0,75.80645161290323
7.0,20.0,2.0,72.68,5.0,2,5.0,12.0,1.0,13.0,0.0,11.0,1.0,3.0,19,56.0,0.0,55.2
5.0,18.0,3.0,88.46,1.0,2,3.0,3.0,3.0,10.0,1.0,2.0,1.0,3.0,0,23.0,0.0,71.25
4.0,30.0,2.0,89.78,6.0,0,4.0,8.0,1.0,10.0,2.0,4.0,2.0,7.0,12,49.0,0.0,50.0
1.0,43.0,1.0,100.0,1.0,0,1.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,0,15.0,0.0,62.5
1.0,61.0,1.0,100.0,1.0,1,1.0,10.0,1.0,4.0,0.0,5.0,1.0,2.0,0,31.0,0.0,40.38461538461539
1.0,53.0,1.0,100.0,1.0,0,10.0,1.0,1.0,8.0,0.0,1.0,0.0,2.0,0,26.0,0.0,44.680851063829785
1.0,40.0,1.0,100.0,1.0,0,4.0,3.0,1.0,2.0,0.0,1.0,2.0,5.0,0,15.0,0.0,58.333333333333336
1.0,44.0,1.0,100.0,1.0,0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,0,17.0,0.0,55.26315789473685
4.0,24.0,2.0,86.15,2.0,0,7.0,8.0,1.0,1.0,0.0,4.0,4.0,1.0,0,36.0,0.0,56.62650602409639
2.0,30.0,2.0,81.97,2.5,1,7.0,2.0,3.0,2.0,1.0,2.0,0.0,4.0,0,21.0,0.0,59.61538461538461
2.0,18.0,2.0,75.68,1.5,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,6.0,0.0,81.81818181818183
2.0,18.0,2.0,75.68,1.5,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,0.0,79.41176470588235
3.0,26.0,2.0,55.43,1.0,0,1.0,5.0,4.0,1.0,0.0,5.0,0.0,1.0,0,23.0,0.0,67.6056338028169
5.0,14.0,3.0,92.55,1.0,0,8.0,3.0,2.0,4.0,3.0,3.0,0.0,1.0,0,25.0,0.0,60.9375
3.0,30.0,2.0,78.86,5.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,0,16.0,0.0,78.94736842105263
5.0,60.0,2.0,92.6,4.0,2,4.0,34.0,2.0,23.0,59.0,18.0,3.0,10.0,0,124.0,0.0,52.851711026615966
3.0,21.0,2.0,76.92,2.0,1,7.0,2.0,3.0,2.0,1.0,2.0,0.0,4.0,0,21.0,0.0,61.81818181818181
3.0,75.0,3.0,95.56,1.0,1,0.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0,54.0,0.0,74.88372093023256
3.0,23.0,2.0,95.83,1.0,0,1.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,0,22.0,0.0,63.934426229508205
2.0,23.0,1.0,100.0,1.0,2,2.0,3.0,4.0,0.0,3.0,3.0,0.0,1.0,0,16.0,0.0,70.9090909090909
3.0,25.0,2.0,97.44,1.0,16,1.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,0,14.0,0.0,79.41176470588235
6.0,27.0,3.0,83.33,1.0,4,7.0,3.0,1.0,3.0,3.0,3.0,0.0,4.0,8,72.0,0.0,49.29577464788733
4.0,27.0,2.0,96.4,1.0,0,14.0,13.0,2.0,15.0,0.0,9.0,1.0,8.0,0,68.0,0.0,26.881720430107524
1.0,54.0,1.0,100.0,1.0,0,8.0,4.0,1.0,0.0,0.0,3.0,1.0,2.0,0,24.0,0.0,50.0
1.0,37.0,1.0,100.0,1.0,0,0.0,4.0,1.0,0.0,6.0,4.0,0.0,0.0,0,8.0,0.0,75.0
1.0,51.0,1.0,100.0,1.0,0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,0,20.0,0.0,54.54545454545454
1.0,48.0,1.0,100.0,1.0,0,5.0,2.0,3.0,3.0,0.0,1.0,1.0,4.0,0,20.0,0.0,54.54545454545454
1.0,49.0,1.0,100.0,1.0,0,5.0,2.0,1.0,7.0,1.0,2.0,0.0,2.0,0,19.0,0.0,56.81818181818182
1.0,47.0,1.0,100.0,1.0,0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0,16.0,0.0,60.0
1.0,59.0,1.0,100.0,1.0,0,7.0,2.0,2.0,10.0,1.0,2.0,0.0,6.0,0,30.0,0.0,44.44444444444444
1.0,34.0,1.0,100.0,1.0,0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0,8.0,0.0,75.0
5.0,19.0,2.0,70.37,2.0,0,5.0,8.0,1.0,3.0,3.0,3.0,2.0,4.0,12,38.0,0.0,52.5
1.0,40.0,1.0,100.0,1.0,0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0,12.0,0.0,67.56756756756756
1.0,61.0,1.0,100.0,1.0,0,0.0,5.0,3.0,0.0,2.0,5.0,0.0,5.0,0,29.0,0.0,42.0
4.0,28.0,2.0,78.61,7.0,0,2.0,13.0,1.0,0.0,78.0,13.0,0.0,0.0,0,18.0,0.0,81.05263157894737
